,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
1440,UQAM,3,Private,Private Yards,Y,Y2076,MA,MA,MA,Magnolia x ,,15.7,N,N,NA,
386,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.6,N,N,Mortens/TC/USDA,
752,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',15.6,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
775,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,15.6,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
196,UQAM,3,Private,Institutional,I,I2001,MA,MA,MA,Magnolia x ,,15.5,N,N,NA,
362,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.5,N,N,Mortens/TC/USDA,
367,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.5,N,N,Mortens/TC/USDA,
560,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15.5,N,Y,USDA/TC/LM,
1090,UQAM,3,Public,Streets,S,S2063,AC,ACPL,ACPL,Acer platanoides,Norway Maple,15.5,N,N,USDA/TC,
404,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.4,N,N,Mortens/TC/USDA,
984,UQAM,3,Public,Streets,S,S2046,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,15.4,Y,Y,USDA/LM/NRC,
1180,UQAM,3,Private,Private Yards,Y,Y2001,JU,JUVI,JUVI,Juniperus virginiana,,15.4,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1181,UQAM,3,Private,Private Yards,Y,Y2001,JU,JUVI,JUVI,Juniperus virginiana,,15.4,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
427,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15.3,N,Y,USDA/TC/LM,
945,UQAM,3,Public,Streets,S,S2037,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,15.3,Y,Y,TC/LM,
278,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,15.2,N,Y,USDA/TC/LM/Mortens,
281,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,15.2,N,Y,USDA/TC/LM/Mortens,
357,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15.2,N,Y,USDA/TC/LM,
380,UQAM,3,Private,Institutional,I,I2009,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,15.2,Y,Y,USDA/TC/LM/NRC,
439,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,15.2,N,Y,USDA/LM,
446,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.2,N,N,Mortens/TC/USDA,
366,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.1,N,N,Mortens/TC/USDA,
751,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',15.1,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
776,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,15.1,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1214,UQAM,3,Private,Private Yards,Y,Y2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,15.1,N,Y,USDA/TC/LM/Mortens,
1283,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,15.1,Y,Y,USDA/TC/LM,
1294,UQAM,3,Private,Private Yards,Y,Y2020,MA,MA,MA,Magnolia x ,,15.1,N,N,NA,
6,UQAM,3,Private,Private Yards,Y,Y2101,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,15,N,N,USDA/TC/LM,
364,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15,N,N,Mortens/TC/USDA,
433,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15,N,Y,USDA/TC/LM,
554,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15,N,Y,USDA/TC/LM,
666,UQAM,3,Public,Streets,S,S2006,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,15,N,N,Mortens,
777,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,15,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
785,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,15,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1136,UQAM,3,Public,Streets,S,S2081,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,15,N,Y,USDA/LM,
1165,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,15,N,Y,USDA/TC/LM/Mortens,
208,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,14.9,N,Y,USDA/LM,
515,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,14.9,N,N,NA,
556,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.9,N,Y,USDA/TC/LM,
593,UQAM,3,Public,Parks,P,P2002,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,14.9,N,N,NA,NA
359,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.8,N,Y,USDA/TC/LM,
530,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,14.8,N,N,Mortens/TC/USDA,
763,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.8,N,Y,USDA/TC/LM,
773,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.8,N,Y,USDA/TC/LM,
779,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,14.8,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
47,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,14.7,Y,Y,USDA/TC/LM,
732,UQAM,3,Public,Streets,S,S2010,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,14.7,N,N,USDA/TC/LM,
994,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,14.7,N,N,Mortens,
1254,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.7,N,Y,USDA/TC/LM,
98,UQAM,3,Pulbic,Alleyway,A,A2002,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,14.6,N,Y,USDA/TC/LM/Mortens,
391,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,14.6,N,N,Mortens/TC/USDA,
445,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,14.6,N,N,Mortens/TC/USDA,
587,UQAM,3,Public,Parks,P,P2002,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,14.6,N,N,NA,NA
761,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.6,N,Y,USDA/TC/LM,
766,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.6,N,Y,USDA/TC/LM,
1087,UQAM,3,Public,Streets,S,S2062,AC,ACPL,ACPL,Acer platanoides,Norway Maple,14.6,N,N,USDA/TC,
114,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,14.5,N,Y,USDA/TC/LM/Mortens,
383,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,14.5,N,N,Mortens/TC/USDA,
624,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',14.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
774,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,14.5,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1037,UQAM,3,Public,Streets,S,S2055,AC,ACPL,ACPL,Acer platanoides,Norway Maple,14.5,N,N,USDA/TC,
349,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,14.4,N,N,Mortens/TC/USDA,
463,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,14.4,N,N,NA,
500,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,14.4,N,N,NA,
559,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.4,N,Y,USDA/TC/LM,
561,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.4,N,Y,USDA/TC/LM,
1098,UQAM,3,Public,Streets,S,S2066,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,14.4,N,N,USDA/Mortens,
1157,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,14.4,N,Y,USDA/TC/LM/Mortens,
1405,UQAM,3,Private,Private Yards,Y,Y2057,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,14.4,N,Y,USDA/TC/LM/Mortens,
1442,UQAM,3,Private,Private Yards,Y,Y2077,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,14.4,N,N,USDA/TC/Mortens,
602,UQAM,3,Public,Parks,P,P2003,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,14.3,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
82,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,14.2,Y,Y,USDA/TC/LM,
622,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',14.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
738,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',14.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
3,UQAM,3,Private,Private Yards,Y,Y2101,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,14.1,N,N,USDA/TC/LM,
765,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14.1,N,Y,USDA/TC/LM,
1272,UQAM,3,Private,Private Yards,Y,Y2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,14.1,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
115,UQAM,3,Private,Institutional,I,I2001,AC,ACPL,ACPL,Acer platanoides,Norway Maple,14,N,N,USDA/TC,
165,UQAM,3,Private,Institutional,I,I2001,UL,ULRU,ULRU,Ulmus rubra,,14,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/ulmrub/all.html,
492,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,14,N,N,Mortens/TC/USDA,
585,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14,N,Y,USDA/TC/LM,
665,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,14,N,N,USDA/Mortens,
759,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,14,N,Y,USDA/TC/LM,
791,UQAM,3,Public,Streets,S,S2014,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',14,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1454,UQAM,3,Private,Private Yards,Y,Y2080,MO,MOAL,MOAL,Morus Alba,White Mulberry,14,N,N,USDA/TC/Mortens,
160,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,13.9,N,Y,USDA/TC/LM/Mortens,
470,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,13.9,N,N,Mortens/TC/USDA,
549,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.9,N,Y,USDA/TC/LM,
749,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',13.9,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1207,UQAM,3,Private,Private Yards,Y,Y2002,MA,MA,MA,Magnolia x ,,13.9,N,N,NA,
1240,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.9,N,Y,USDA/TC/LM,
260,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,13.8,N,Y,USDA/TC/LM/Mortens,
993,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,13.8,N,N,Mortens,
219,UQAM,3,Private,Institutional,I,I2001,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,13.7,Y,Y,TC/LM,
414,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,13.7,N,N,NA,
613,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,13.7,N,N,NA,NA
1158,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,13.7,N,Y,USDA/TC/LM/Mortens,
1175,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,13.7,N,Y,USDA/TC/LM/Mortens,
451,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,13.6,N,N,Mortens/TC/USDA,
1255,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.6,N,Y,USDA/TC/LM,
429,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,13.5,N,Y,USDA/LM,
742,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',13.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1163,UQAM,3,Private,Private Yards,Y,Y2001,JU,JUVI,JUVI,Juniperus virginiana,,13.5,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
11,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,13.4,Y,Y,USDA/TC/LM,
651,UQAM,3,Public,Streets,S,S2005,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,13.4,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
768,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.4,N,Y,USDA/TC/LM,
784,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,13.4,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1094,UQAM,3,Public,Streets,S,S2064,AC,ACPL,ACPL,Acer platanoides,Norway Maple,13.3,N,N,USDA/TC,
1209,UQAM,3,Private,Private Yards,Y,Y2002,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,13.3,N,N,USDA/TC/LM,
212,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,13.2,N,Y,USDA/LM,
581,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.2,N,Y,USDA/TC/LM,
744,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',13.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
770,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.2,N,Y,USDA/TC/LM,
842,UQAM,3,Public,Streets,S,S2022,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,13.2,N,Y,USDA/LM,
1183,UQAM,3,Private,Private Yards,Y,Y2001,SY,SYME,SYME,Syringa meyeri,Korean Lilac,13.2,N,N,Missouri Botanical Garden,
1271,UQAM,3,Private,Private Yards,Y,Y2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,13.2,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
177,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,13.1,N,Y,USDA/LM,
214,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,13.1,N,Y,USDA/LM,
398,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,13.1,N,N,Mortens/TC/USDA,
615,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,13.1,N,N,NA,NA
649,UQAM,3,Public,Streets,S,S2004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.1,N,Y,USDA/TC/LM,
748,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',13.1,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
767,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13.1,N,Y,USDA/TC/LM,
279,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,13,N,Y,USDA/TC/LM/Mortens,
333,UQAM,3,Private,Institutional,I,I2008,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,13,N,N,USDA/Mortens,
647,UQAM,3,Public,Streets,S,S2004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13,N,Y,USDA/TC/LM,
654,UQAM,3,Public,Streets,S,S2005,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,13,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
669,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,13,N,Y,USDA/TC/LM,
734,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',13,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
741,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',13,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
848,UQAM,3,Public,Streets,S,S2022,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,13,N,N,Mortens,
1034,UQAM,3,Public,Streets,S,S2053,PI,PIGL,PIGL,Picea glauca,White Spruce,13,Y,Y,USDA/TC/LM,
394,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,12.9,N,Y,USDA/LM,
1282,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,12.9,Y,Y,USDA/TC/LM,
1302,UQAM,3,Private,Private Yards,Y,Y2025,MA,MA,MA,Magnolia x ,,12.9,N,N,NA,
130,UQAM,3,Private,Institutional,I,I2001,RH,RHCA,RHCA,Rhamnus Cathartica,European Buckthorn,12.8,N,N,USDA/TC/Mortens,
459,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,12.8,N,Y,USDA/LM,
552,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.8,N,Y,USDA/TC/LM,
564,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.8,N,Y,USDA/TC/LM,
640,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.8,N,Y,USDA/TC/LM,
735,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.8,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
805,UQAM,3,Public,Streets,S,S2017,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,12.8,N,N,USDA/Mortens,
503,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,12.7,N,N,Mortens/TC/USDA,
652,UQAM,3,Public,Streets,S,S2005,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,12.7,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
737,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.7,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1100,UQAM,3,Public,Streets,S,S2067,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,12.7,Y,Y,TC/LM,
1232,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,12.7,N,Y,USDA/TC/LM/Mortens,
1235,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.7,N,Y,USDA/TC/LM,
1273,UQAM,3,Private,Private Yards,Y,Y2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,12.7,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
512,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,12.6,N,Y,USDA/LM,
586,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.6,N,Y,USDA/TC/LM,
747,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.6,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
40,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,12.5,Y,Y,USDA/TC/LM,
84,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,12.5,Y,Y,USDA/TC/LM,
202,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,12.5,N,Y,USDA/LM,
442,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,12.5,N,N,Mortens/TC/USDA,
620,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
621,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
628,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
740,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
