,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
9907,UQAM,3,Private,Private Yards,Y,Y2079,QU,QURO,QURO,Quercus robur,English Oak,38.6,N,N,USDA/TC/Mortens,
303,Dawson,1,Private,Private,Y,Y11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,38.7,N,N,USDA/TC,
1045,Dawson,1,Private,Private,Y,Y118,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,38.7,N,Y,USDA/TC/LM,
2135,Dawson,1,Private,Private,Y,Y152,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,38.7,N,N,USDA,
5253,Loyola,2,Public,Park,P,P1007,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,38.7,Y,Y,USDA/LM,
6055,Loyola,2,Public,Park,P,P1005,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,38.7,Y,Y,USDA/TC/Mortens/LM,
6344,Loyola,2,Public,Row,S,S1077,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,38.7,N,Y,USDA/TC/LM,
334,Dawson,1,Private,Private,Y,Y116,AC,ACPL,ACPL,Acer platanoides,Norway Maple,38.8,N,N,USDA/TC,
1051,Dawson,1,Private,Private,Y,Y142,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,38.8,N,Y,USDA/TC/LM,
2139,Dawson,1,Private,Private,Y,Y156,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,38.8,N,N,USDA,
4514,Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,38.8,N,N,USDA/TC,
6018,Loyola,2,Public,Row,S,S1034,FR,FRAM,FRAM,Fraxinus americana,White Ash,38.8,Y,Y,USDA/TC/LM,
6766,Loyola,2,Public,Park,P,P1001,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,38.8,N,N,USDA/TC/LM,
6796,Loyola,2,Public,Row,S,S1019,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,38.8,N,N,USDA/TC/LM,
6915,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,38.8,N,N,USDA/TC/Mortens,
7179,Loyola,2,Public,Row,S,S1080,QU,QURU,QURU,Quercus rubra,Red Oak,38.8,Y,Y,TC/LM,
9517,UQAM,3,Public,Streets,S,S2058,AC,ACPL,ACPL,Acer platanoides,Norway Maple,38.8,N,N,USDA/TC,
295,Dawson,1,Private,Institutional,I,I1,AC,ACPL,ACPL,Acer platanoides,Norway Maple,38.9,N,N,USDA/TC,
7121,Loyola,2,Public,Row,S,S1106,QU,QURO,QUROFA,Quercus robur 'Fastigiata',English Oak,38.9,N,N,USDA/TC/Mortens,
8074,Loyola,2,Public,Park,P,P1007,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,38.9,N,N,USDA,
8240,Loyola,2,Public,Row,S,S1101,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,38.9,N,N,USDA,
1003,Dawson,1,Public,Parc,P,P1,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,39,N,Y,USDA/TC/LM,
1063,Dawson,1,Public,Parc,P,P2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,39,N,Y,USDA/LM,
1275,Dawson,1,Public,Street,S,S114,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,39,N,Y,USDA/LM,
1313,Dawson,1,Private,Institutional,I,I6,LA,LALA,LALA,Larix laricina,Tamarack,39,Y,Y,USDA/TC/LM,
2088,Dawson,1,Public,Parc,P,P1,TI,TIAM,TIAM,Tilia americana,American Basswood,39,Y,Y,Mortens/LM,
2089,Dawson,1,Public,Parc,P,P1,TI,TIAM,TIAM,Tilia americana,American Basswood,39,Y,Y,Mortens/LM,
2149,Dawson,1,Public,Street,S,S20,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,39,N,N,USDA,
2152,Dawson,1,Public,Street,S,S48,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,39,N,N,USDA,
2565,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39,N,N,USDA/TC,
2633,Dawson,1,Public,Parks,P,P15,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39,N,N,USDA/TC,
2771,Dawson,1,Public,Streets,S,S158,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39,N,N,USDA/TC,
2841,Dawson,1,Public,Streets,S,S217,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39,N,N,USDA/TC,
2878,Dawson,1,Public,Streets,S,S171,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39,N,N,USDA/TC,
3110,Dawson,1,Public,Parks,P,P11,AE,AEGL,AEGL,Aesculus glabra,Ohio Buckeye,39,N,Y,USDA/TC/LM,
3271,Dawson,1,Public,Parks,P,P14,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,39,N,Y,USDA/TC/LM,
3307,Dawson,1,Public,Streets,S,S152,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,39,N,Y,USDA/TC/LM,
3669,Dawson,1,Public,Parks,P,P11,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,39,N,N,USDA/TC/Mortens,
3672,Dawson,1,Public,Parks,P,P11,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,39,N,N,USDA/TC/Mortens,
3681,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,39,N,N,USDA/TC/Mortens,
3702,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,39,N,N,USDA/TC/Mortens,
3736,Dawson,1,Public,Parks,P,P11,PS,PSME,PSME,Pseudotsuga menziesii,Douglas fir,39,N,N,USDA,
3737,Dawson,1,Public,Parks,P,P11,PS,PSME,PSME,Pseudotsuga menziesii,Douglas fir,39,N,N,USDA,
3965,Dawson,1,Public,Parks,P,P15,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,39,N,N,USDA/Mortens,
3966,Dawson,1,Public,Parks,P,P15,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,39,N,N,USDA/Mortens,
4013,Dawson,1,Public,Parks,P,P15,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,39,Y,Y,USDA/TC/LM,
4168,Dawson,1,Private,Institutional,I,I10,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,39,N,N,USDA/TC/LM,
1443,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,39.1,Y,Y,USDA/TC/LM,
1740,Dawson,1,Private,Private,Y,Y156,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,39.1,N,Y,TC/lLM/Mortens,
8063,Loyola,2,Public,Park,P,P1006,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,39.1,N,N,USDA,
8735,UQAM,3,Private,Institutional,I,I2006,MA,MA,MA,Magnolia x ,,39.1,N,N,NA,
999,Dawson,1,Private,Institutional,I,I1,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,39.2,N,Y,USDA/TC/LM,
1734,Dawson,1,Private,Private,Y,Y140,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,39.2,N,Y,TC/lLM/Mortens,
4307,Loyola,2,Private,Inst,I,I1003,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,39.2,N,Y,USDA/TC/LM/Mortens,
6166,Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,39.2,Y,Y,USDA/TC/Mortens/LM,
6705,Loyola,2,Public,Park,P,P1005,PI,PIAB,PIAB,Picea Abies,Norway Spruce,39.2,N,N,USDA/TC/Mortens,
2127,Dawson,1,Private,Private,Y,Y37,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,39.3,N,N,USDA,
6621,Loyola,2,Private,Private,Y,Y1047,MA,MADO,MADO,Malus Domestica,Dolgo Crab Apple,39.3,N,N,Mortens/https://www.naturehills.com/dolgo,Member of Malus baccata
7669,Loyola,2,Public,Row,S,S1071,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,39.3,Y,Y,USDA/TC/LM,
9460,UQAM,3,Public,Streets,S,S2050,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,39.3,N,Y,USDA/TC/LM,
998,Dawson,1,Private,Institutional,I,I1,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,39.4,N,Y,USDA/TC/LM,
1677,Dawson,1,Private,Institutional,I,I1,QU,QURU,QURU,Quercus rubra,Red Oak,39.4,Y,Y,TC/LM,
5128,Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,39.4,Y,Y,USDA/LM,
6032,Loyola,2,Public,Park,P,P1004,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,39.4,Y,Y,USDA/TC/Mortens/LM,
6167,Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,39.4,Y,Y,USDA/TC/Mortens/LM,
6824,Loyola,2,Public,Row,S,S1054,PI,PIPU,PIPU,Picea pungens 'Koster',Colorado Spruce,39.4,N,N,USDA/TC/LM,
7149,Loyola,2,Public,Row,S,S1079,QU,QURU,QURU,Quercus rubra,Red Oak,39.4,Y,Y,TC/LM,
7177,Loyola,2,Public,Row,S,S1080,QU,QURU,QURU,Quercus rubra,Red Oak,39.4,Y,Y,TC/LM,
9856,UQAM,3,Private,Private Yards,Y,Y2050,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,39.4,Y,Y,USDA/LM/NRC,
4515,Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,39.5,N,N,USDA/TC,
6035,Loyola,2,Public,Park,P,P1004,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,39.5,Y,Y,USDA/TC/Mortens/LM,
6826,Loyola,2,Public,Row,S,S1063,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,39.5,N,N,USDA/TC/LM,
7344,Loyola,2,Private,Private,Y,Y1057,SY,SYVU,SYVU,Syngria Vulgaris,Common Lilac,39.5,N,N,USDA/TC/Mortens,
297,Dawson,1,Private,Private,Y,Y19,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39.6,N,N,USDA/TC,
2039,Dawson,1,Private,Private,Y,Y138,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,39.6,Y,Y,USDA/TC/LM,
5876,Loyola,2,Public,Row,S,S1008,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,39.6,Y,Y,USDA/LM/NRC,
6916,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,39.6,N,N,USDA/TC/Mortens,
6930,Loyola,2,Public,Park,P,P1005,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,39.6,N,N,USDA/TC/Mortens,
7295,Loyola,2,Private,Private,Y,Y1066,SY,SYRE,SYRE,Syringa Reticulata,Japanese Tree Lilac,39.6,N,N,USDA/Mortens,
7485,Loyola,2,Public,Park,P,P1005,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,39.6,Y,Y,USDA/TC/LM,
7853,Loyola,2,Private,Private,Y,Y1071,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,39.6,Y,Y,USDA/TC/LM,
19,Dawson,1,Private,Private,Y,Y103,AC,ACFR,ACFR,Acer × freemanii,FREEMAN MAPLE,39.7,Y,Y,Mortens/LM,Hybrid of silver &red
4625,Loyola,2,Private,Inst,I,I1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,39.7,N,N,USDA/TC,
8562,UQAM,3,Private,Private Yards,Y,Y2104,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,39.7,N,Y,USDA/TC/LM/Mortens,
298,Dawson,1,Private,Private,Y,Y19,AC,ACPL,ACPL,Acer platanoides,Norway Maple,39.8,N,N,USDA/TC,
6614,Loyola,2,Private,Private,Y,Y1082,MA,MABA,MABA,Malus Baccata,Crab Apple,39.8,N,N,USDA/TC,
8126,Loyola,2,Public,Row,S,S1010,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,39.8,N,N,USDA,
918,Dawson,1,Private,Private,Y,Y20,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,39.9,Y,Y,USDA/TC/Mortens/LM,
5923,Loyola,2,Public,Park,P,P1005,CG,CGPU,CGPU,Crataegus Punctata,Dotted Hawthorn,39.9,Y,Y,USDA/TC/NRC/ http://www.efloras.org/object_page.aspx?object_id=126879&flora_id=1 / https://www.wildflower.org/plants/result.php?id_plant=CRPU,Refer to websites in Origin Source column: found in Quebec and Ontario therefore deemed native to the saint-Laurence Lowlands (KP)
7401,Loyola,2,Private,Private,Y,Y1073,TA,TACA,TACA,Taxus Canadensis,Canadian Yew,39.9,Y,Y,USDA/TC/LM,
7891,Loyola,2,Private,Private,Y,Y1080,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,39.9,Y,Y,USDA/TC/LM,
156,Dawson,1,Private,Private,Y,Y140,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,40,N,Y,USDA/TC/LM/Mortens,
193,Dawson,1,Private,Institutional,I,I6,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
197,Dawson,1,Private,Institutional,I,I6,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
204,Dawson,1,Private,Institutional,I,I6,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
434,Dawson,1,Public,Street,S,S65,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
499,Dawson,1,Public,Street,S,S10,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,40,Y,Y,USDA/LM,
561,Dawson,1,Public,Street,S,S98,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,40,Y,Y,USDA/LM,
583,Dawson,1,Public,Street,S,S98,AC,ACSA,ACSAPY,Acer saccharinum 'Pyramidalis',Pyramidale Silver Maple,40,Y,Y,USDA/LM,
739,Dawson,1,Public,Street,S,S89,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,40,Y,Y,USDA/LM/NRC,
906,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,40,Y,Y,USDA/TC/Mortens/LM,
1006,Dawson,1,Public,Parc,P,P1,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,40,N,Y,USDA/TC/LM,
1008,Dawson,1,Public,Parc,P,P1,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,40,N,Y,USDA/TC/LM,
1459,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,40,N,N,USDA/TC/LM,
1672,Dawson,1,Private,Institutional,I,I6,QU,QURU,QURU,Quercus rubra,Red Oak,40,Y,Y,TC/LM,
2248,Dawson,1,Public,Street,S,S97,UL,ULAM,ULAM,Ulmus americana,White Elm,40,Y,Y,USDA/TC/LM,
2606,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
2611,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
2615,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
2776,Dawson,1,Public,Streets,S,S156,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
2879,Dawson,1,Public,Streets,S,S171,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
2900,Dawson,1,Public,Streets,S,S176,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40,N,N,USDA/TC,
2954,Dawson,1,Public,Parks,P,P12,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,40,Y,Y,USDA/LM,
3175,Dawson,1,Public,Parks,P,P11,CT,CTSP,CTSP,Catalpa speciosa,Western Catalpa,40,N,Y,USDA/TC/LM,
3272,Dawson,1,Public,Parks,P,P15,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,40,N,Y,USDA/TC/LM,
3452,Dawson,1,Public,Streets,S,S229,MA,MA,MA,Magnolia x ,,40,N,N,NA,
3471,Dawson,1,Public,Parks,P,P11,PI,PIAB,PIAB,Picea abies,Norway Spruce,40,N,N,USDA/TC/Mortens,
3634,Dawson,1,Public,Streets,S,S169,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,40,N,N,USDA/TC/LM,
3849,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,40,N,Y,TC/lLM/Mortens,
4039,Dawson,1,Public,Parks,P,P15,TI,TIAM,TIAM,Tilia americana,American Basswood,40,Y,Y,Mortens/LM,
4137,Dawson,1,Public,Parks,P,P12,UL,ULAM,ULAM,Ulmus americana,White Elm,40,Y,Y,USDA/TC/LM,
4516,Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40,N,N,USDA/TC,
4517,Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40,N,N,USDA/TC,
5617,Loyola,2,Public,Row,S,S1106,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,40,Y,Y,USDA/LM,
9584,UQAM,3,Public,Streets,S,S2080,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,40,Y,Y,TC/LM,
1535,Dawson,1,Private,Institutional,I,I3,PN,PNNI,PNNI,Pinus nigra,NA,40.1,N,N,USDA/TC/Mortens,NA
4246,Loyola,2,Public,Park,P,P1002,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,40.1,N,N,USDA/TC/Mortens,
4865,Loyola,2,Public,Row,S,S1064,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,40.1,N,N,USDA/TC,
5093,Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.1,N,N,USDA/TC,
5760,Loyola,2,Public,Park,P,P1005,BB,BBVU,BBVU,Berberis Vulgaris,Common Barberry,40.1,N,N,USDA,
6804,Loyola,2,Public,Row,S,S1021,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,40.1,N,N,USDA/TC/LM,
6917,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,40.1,N,N,USDA/TC/Mortens,
7158,Loyola,2,Public,Row,S,S1079,QU,QURU,QURU,Quercus rubra,Red Oak,40.1,Y,Y,TC/LM,
7343,Loyola,2,Private,Private,Y,Y1054,SY,SYVU,SYVU,Syngria Vulgaris,Common Lilac,40.1,N,N,USDA/TC/Mortens,
691,Dawson,1,Private,Private,Y,Y155,BE,BEPA,BEPA,Betula papyrifera,Paper Birch,40.15,Y,Y,USDA/TC/LM,
5122,Loyola,2,Public,Row,S,S1097,AC,ACRU,ACRU,Acer rubrum,Red Maple,40.2,Y,Y,USDA/LM/TC,
5951,Loyola,2,Private,Private,Y,Y1066,CT,CTCO,CTCO,Cotinus Coggygria,NA,40.2,N,N,https://plants.ces.ncsu.edu/plants/cotinus-coggygria/,NA
6691,Loyola,2,Public,Park,P,P1001,PI,PIAB,PIAB,Picea Abies,Norway Spruce,40.2,N,N,USDA/TC/Mortens,
7712,Loyola,2,Private,Private,Y,Y1013,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,40.2,Y,Y,USDA/TC/LM,
9791,UQAM,3,Private,Private Yards,Y,Y2032,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,40.2,Y,Y,TC/LM,
4594,Loyola,2,Private,Inst,I,I1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.3,N,N,USDA/TC,
5737,Loyola,2,Private,Private,Y,Y1054,BE,BEAL,BEAL,Betula Alleghaniensis,Yellow Birch,40.3,Y,Y,USDA/Mortens/LM,
6021,Loyola,2,Public,Row,S,S1085,FR,FRAM,FRAM,Fraxinus americana,White Ash,40.3,Y,Y,USDA/TC/LM,
8008,Loyola,2,Public,Park,P,P1005,TI,TIAM,TIAM,Tilia Americana,American Basswood,40.3,Y,Y,Mortens/LM,
9480,UQAM,3,Public,Streets,S,S2053,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.3,N,N,USDA/TC,
9506,UQAM,3,Public,Streets,S,S2057,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.3,N,N,USDA/TC,
101,Dawson,1,Private,Private,Y,Y15,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,40.4,N,Y,USDA/TC/LM/Mortens,
278,Dawson,1,Private,Institutional,I,I1,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.4,N,N,USDA/TC,
4897,Loyola,2,Public,Row,S,S1069,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,40.4,N,N,USDA/TC,
5057,Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.4,N,N,USDA/TC,
5062,Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.4,N,N,USDA/TC,
6156,Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,40.4,Y,Y,USDA/TC/Mortens/LM,
6629,Loyola,2,Public,Row,S,S1021,MA,MASY,MASY,Malus sylvestris,Crab Apple,40.4,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
6743,Loyola,2,Public,Row,S,S1031,PI,PIGL,PIGL,Picea glauca,White Spruce,40.4,Y,Y,USDA/TC/LM,
6939,Loyola,2,Public,Row,S,S1040,PN,PNRE,PNRE,Pinus resinosa,Red Pine,40.4,Y,Y,USDA/TC/LM,
9570,UQAM,3,Public,Streets,S,S2068,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,40.4,N,Y,USDA/TC/LM,
285,Dawson,1,Private,Institutional,I,I1,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.5,N,N,USDA/TC,
982,Dawson,1,Private,Institutional,I,I4,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,40.5,N,Y,USDA/TC/LM,
4404,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.6,N,N,USDA/TC,
4405,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.6,N,N,USDA/TC,
5123,Loyola,2,Private,Private,Y,Y1024,AC,ACRU,ACRU,Acer Rubrum,Red Maple,40.6,Y,Y,USDA/LM/TC,
6965,Loyola,2,Public,Park,P,P1001,PN,PNSY,PNSY,Pinus Sylvestris,Scots Pine,40.6,N,N,USDA/TC/Mortens,
8075,Loyola,2,Public,Park,P,P1007,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,40.6,N,N,USDA,
4957,Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.8,N,N,USDA/TC,
8052,Loyola,2,Public,Park,P,P1005,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,40.8,N,N,USDA,
9746,UQAM,3,Private,Private Yards,Y,Y2019,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,40.8,N,Y,USDA/TC/LM/Mortens,
373,Dawson,1,Private,Private,Y,Y142,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.9,N,N,USDA/TC,
1794,Dawson,1,Private,Private,Y,Y2,SY,SYVU,SYVU,Syringa vulgaris,Common Lilac,40.9,N,N,USDA/TC/Mortens,
2207,Dawson,1,Private,Private,Y,Y98,UL,ULAM,ULAM,Ulmus americana,White Elm,40.9,Y,Y,USDA/TC/LM,
6579,Loyola,2,Private,Inst,I,I1003,MA,MABA,MABA,Malus Baccata,Crab Apple,40.9,N,N,USDA/TC,
6618,Loyola,2,Public,Row,S,S1048,MA,MACO,MACO,Malus coronaria,Crab Apple,40.9,N,Y,USDA/TC/LM,
7176,Loyola,2,Public,Row,S,S1080,QU,QURU,QURU,Quercus rubra,Red Oak,40.9,Y,Y,TC/LM,
404,Dawson,1,Private,Private,Y,Y152,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
494,Dawson,1,Public,Parc,P,P1,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,41,Y,Y,USDA/LM,
908,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,41,Y,Y,USDA/TC/Mortens/LM,
984,Dawson,1,Private,Institutional,I,I4,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,41,N,Y,USDA/TC/LM,
1276,Dawson,1,Public,Street,S,S114,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,41,N,Y,USDA/LM,
1284,Dawson,1,Public,Street,S,S121,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,41,N,Y,USDA/LM,
2096,Dawson,1,Public,Street,S,S14,TI,TIAM,TIAM,Tilia americana,American Basswood,41,Y,Y,Mortens/LM,
2146,Dawson,1,Public,Street,S,S19,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,41,N,N,USDA,
2235,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,41,Y,Y,USDA/TC/LM,
2568,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2569,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2570,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2585,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2616,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2655,Dawson,1,Public,Parks,P,P15,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2661,Dawson,1,Private,Institutional,I,I10,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2724,Dawson,1,Public,Streets,S,S178,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2731,Dawson,1,Public,Streets,S,S205,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2762,Dawson,1,Public,Streets,S,S162,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2781,Dawson,1,Public,Streets,S,S160,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2785,Dawson,1,Public,Streets,S,S179,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2847,Dawson,1,Public,Streets,S,S245,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2866,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
